file_path,file_name,parent_dir,experiment_id,server_config_label,model_name,date,offload_gb,run_concurrency,run_id,num_prompts,num_warmups,input_len,output_len,temperature,request_rate,burstiness,max_concurrency,duration,completed,failed,total_input_tokens,total_output_tokens,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p50_itl_ms,p95_itl_ms,p99_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p50_e2el_ms,p95_e2el_ms,p99_e2el_ms
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run1.json,offload0_conc8_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092901,0,8,1,20,1,256,64,0.0,inf,1.0,8,4.139813566998782,20,0,5100,1280,4.83113543069508,309.19266756448513,1541.1322023917307,67.65323904992329,64.80517099953431,10.088386232885618,64.80517099953431,78.8660128508127,79.41482176935097,20.870283544442668,20.962080992065903,0.1842869870694718,20.962080992065903,20.96568680712557,20.9794495265002,20.54402602500005,20.923949499774608,2.625530036651206,20.923949499774608,21.301190499798395,22.665131230060076,1382.4811023498114,1385.5310709996047,17.14665210584874,1385.5310709996047,1399.434470900087,1400.028211779354
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run2.json,offload0_conc8_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092914,0,8,2,20,1,256,64,0.0,inf,1.0,8,4.140489695999349,20,0,5100,1280,4.830346521408936,309.1421773701719,1540.8805403294505,68.54302920019109,64.75152450093447,10.855841239725514,64.75152450093447,81.11147444951712,81.43303728998944,20.85555561587113,20.93784548411812,0.175594257701998,20.93784548411812,20.964235344438617,20.976951399044328,20.52956478358965,20.896543500384723,2.6231956522620066,20.896543500384723,21.294221049265616,21.772827000040703,1382.4430330000723,1384.082174499781,16.987572625017528,1384.082174499781,1400.4742335489027,1400.5028483100796
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run3.json,offload0_conc8_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092927,0,8,3,20,1,256,64,0.0,inf,1.0,8,4.120766656000342,20,0,5100,1280,4.85346579158457,310.6218106614125,1548.2555875154778,60.0812280997161,62.88423649948527,8.510015588725448,62.88423649948527,67.72925525010578,67.86884064933474,20.870777254761684,20.946623825390517,0.1892543437243843,20.946623825390517,20.984349680957312,20.993810088557584,20.544540409373724,20.921755000017583,2.6311241211194885,20.921755000017583,21.42850754999017,22.51716709961329,1374.940195149702,1377.0409809985722,13.41333814516956,1377.0409809985722,1389.2748594000295,1389.5434190794183
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run4.json,offload0_conc8_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092940,0,8,4,20,1,256,64,0.0,inf,1.0,8,4.137194565000755,20,0,5100,1280,4.834193723735677,309.3883983190833,1542.1077978716808,67.14202934999776,65.64770999921166,9.570808425406732,65.64770999921166,76.59855090014389,76.86448858030417,20.857810026189416,20.932088849197804,0.1799443023463563,20.932088849197804,20.959609472238157,20.978620510323665,20.53178801484705,20.91854450009123,2.6263276045151627,20.91854450009123,21.35608199996568,21.842187889069464,1381.1840609999308,1384.430983499442,16.213179645995904,1384.430983499442,1396.9542984509644,1397.2369188913035
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc8_run5.json,offload0_conc8_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-092953,0,8,5,20,1,256,64,0.0,inf,1.0,8,4.12219711599937,20,0,5100,1280,4.851781571137041,310.5140205527706,1547.7183211927158,61.49779884999589,63.41741850064864,7.917569517661127,63.41741850064864,69.15359575095864,76.9773815508779,20.8863607500014,20.97337572222531,0.1939754882934524,20.97337572222531,21.00304996746716,21.02914039349257,20.559871436721263,20.90814399980445,2.626385730262341,20.90814399980445,21.396979499695583,22.68821430978278,1377.338526100084,1379.2912235003314,13.624202816023722,1379.2912235003314,1388.3526354485184,1395.9497694903075
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run1.json,offload0_conc12_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093005,0,12,1,20,1,256,64,0.0,inf,1.0,12,2.877112070000294,20,0,5100,1280,6.9514149999718144,444.8905599981961,2217.5013849910088,73.27329580011792,82.10477749980782,12.083053569005145,82.10477749980782,83.70605029977014,83.86740286001441,21.794480595237097,22.36211054762876,0.6954474720273869,22.36211054762876,22.3671281595382,22.36720561921896,21.453800595310213,22.22996900036378,2.841772371875903,22.22996900036378,22.586347050037144,23.661158439917973,1446.325573300055,1490.9488980001695,52.1601199179806,1490.9488980001695,1492.834000750645,1492.983154550293
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run2.json,offload0_conc12_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093017,0,12,2,20,1,256,64,0.0,inf,1.0,12,2.877089297000566,20,0,5100,1280,6.951470022446114,444.8940814365513,2217.5189371603105,73.95787679997738,83.36768899971503,12.393404513665804,83.36768899971503,84.91441000105624,85.21824280067449,21.78791365476216,22.3591841984036,0.6981045632336171,22.3591841984036,22.363352580163745,22.363533665253588,21.447355529691947,22.161255499668187,2.842478246780608,22.161255499668187,22.866378499566054,23.54296361023448,1446.5964370499933,1492.2057394996957,53.06402701653073,1492.2057394996957,1493.808526500743,1494.095099701099
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run3.json,offload0_conc12_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093029,0,12,3,20,1,256,64,0.0,inf,1.0,12,2.876790192000044,20,0,5100,1280,6.952192779166599,444.94033786666233,2217.749496554145,74.4386016502176,83.82426450043567,12.428364946577084,83.82426450043567,85.50444515012714,85.86933863063676,21.776225623805317,22.3486861190366,0.7005693141256637,22.3486861190366,22.353086349226537,22.353104926983395,21.435844569526807,22.23845050048112,2.8484425762773875,22.23845050048112,22.59520650004561,23.86204433023524,1446.3408159499522,1491.8152210002518,53.097684132412745,1491.8152210002518,1493.7049946500338,1494.058754130092
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run4.json,offload0_conc12_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093041,0,12,4,20,1,256,64,0.0,inf,1.0,12,2.8565715240001737,20,0,5100,1280,7.001400046162045,448.0896029543709,2233.4466147256926,62.5000275002094,64.1558574998271,7.237284276944832,64.1558574998271,67.06771230083177,67.25037526104641,21.765701944441968,22.31616494443895,0.6840048014986463,22.31616494443895,22.324911054745048,22.35127061729578,21.425495832808394,22.14173149968701,2.8218317831516826,22.14173149968701,22.610903499662527,23.469235420361688,1433.7392500000533,1468.8133944991932,42.21808157999208,1468.8133944991932,1470.7674065501124,1471.0923757098135
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc12_run5.json,offload0_conc12_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093053,0,12,5,20,1,256,64,0.0,inf,1.0,12,2.875167517000591,20,0,5100,1280,6.956116428605259,445.19145143073655,2219.001140725077,73.55637525006387,82.09024900043005,11.861383129527203,82.09024900043005,84.05541814881872,84.13661883099849,21.773305582542346,22.33327267460106,0.687402889717953,22.33327267460106,22.34027618255895,22.34039549047353,21.432996017966843,22.173604998897645,2.82384541336906,22.173604998897645,22.72305150027023,23.190473050053733,1445.274626950231,1489.293868000459,51.36716252771444,1489.293868000459,1491.0968186986793,1491.50233494056
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run1.json,offload0_conc16_run1.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093105,0,16,1,20,1,256,64,0.0,inf,1.0,16,2.870498606000183,20,0,5100,1280,6.967430661068478,445.9155623083826,2222.610380880845,84.13533990014912,91.92914000050224,15.24431390597587,91.92914000050224,94.32688904989844,94.35417380924264,22.182306545239538,22.605337015871584,0.8466293302090884,22.605337015871584,22.607870615884742,22.633235266037826,21.83559464922382,22.551724000550166,2.9543089622661936,22.551724000550166,23.07073355113971,24.83286272028636,1481.6206522502398,1516.0969230000774,64.907519260458,1516.0969230000774,1518.5162400006448,1518.5227303997451
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run2.json,offload0_conc16_run2.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093116,0,16,2,20,1,256,64,0.0,inf,1.0,16,2.8695341059992643,20,0,5100,1280,6.9697725349165545,446.0654422346595,2223.3574386383807,83.2208552999873,90.75218650013994,14.84336887568658,90.75218650013994,92.8520898507486,93.04912516930926,22.176091868255924,22.594126920632824,0.8423798881463535,22.594126920632824,22.598896629359743,22.650069636998406,21.829488742189085,22.56547700017109,2.945860855841924,22.56547700017109,23.23688145033884,23.73447869971642,1480.314643000111,1514.110805999735,63.86710339808467,1514.110805999735,1516.357566300212,1516.5089780605194
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run3.json,offload0_conc16_run3.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093128,0,16,3,20,1,256,64,0.0,inf,1.0,16,2.868868888999714,20,0,5100,1280,6.971388646127145,446.16887335213727,2223.872978114559,82.87148940016777,90.32654850034304,14.936593451351143,90.32654850034304,92.70503955131062,92.72728550933608,22.17999245555355,22.598807857147698,0.8421309460119775,22.598807857147698,22.601854183348124,22.638620703314484,21.833330975778157,22.54711000023235,2.950844396654306,22.54711000023235,22.970887499377568,24.71445190891245,1480.2110141000412,1513.9345155002957,64.01708986427693,1513.9345155002957,1516.4576859995575,1516.463826800973
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run4.json,offload0_conc16_run4.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093140,0,16,4,20,1,256,64,0.0,inf,1.0,16,2.869557423000515,20,0,5100,1280,6.969715901028133,446.0618176658005,2223.3393724279745,84.16616559998147,92.04298750046291,15.22025010017852,92.04298750046291,93.9017837990832,94.10807516032946,22.173708753174044,22.59377842062624,0.844334175916744,22.59377842062624,22.597745927776,22.638011560170167,21.82714064530984,22.57402400027786,2.947424957343826,22.57402400027786,22.99351849960658,24.60069970931727,1481.1098170499463,1515.2770574995884,64.64952175265446,1515.2770574995884,1517.3141628489248,1517.5245437701233
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload0_20260319_092246/offload0_conc16_run5.json,offload0_conc16_run5.json,bench_runs_offload_paper1_rerun_offload0_20260319_092246,offload_paper1_rerun,llama31_8b_offload0,meta-llama/Llama-3.1-8B-Instruct,20260319-093152,0,16,5,20,1,256,64,0.0,inf,1.0,16,2.871142920001148,20,0,5100,1280,6.965867097968081,445.8154942699572,2222.111604251818,85.123437349921,93.53991499938276,16.121801396798542,93.53991499938276,95.50788209926397,95.87245562004682,22.192504365078104,22.617786007931358,0.8528196932063251,22.617786007931358,22.620066639670505,22.636539893011925,21.845605318748085,22.551042000486632,2.984186385984825,22.551042000486632,23.25049099918033,26.63022779952371,1483.2512123498418,1518.4779339997476,66.52844116956092,1518.4779339997476,1520.4544851998437,1520.8557530403414
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc2_run1.json,offload2_conc2_run1.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-085646,2,2,1,20,1,256,64,0.0,inf,1.0,2,159.6774322680003,20,0,5100,1280,0.1252525151233161,8.016160967892235,39.95555232433786,429.483818250128,460.7725139999274,141.76857484963082,460.7725139999274,603.1708329495814,603.3817473899762,246.4669893293636,246.3754273253976,1.8236435361819652,246.3754273253976,248.620222944447,248.6782520809527,242.6157472851571,248.61032149965467,35.14180649838737,248.61032149965467,249.22356054921693,249.51449555987887,15956.904146000034,15976.536218000092,36.84928034474897,15976.536218000092,15987.02880450005,16021.699920900148
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc2_run2.json,offload2_conc2_run2.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-085940,2,2,2,20,1,256,64,0.0,inf,1.0,2,159.69214622500022,20,0,5100,1280,0.1252409744172437,8.0154223627036,39.95187083910076,429.65905205005583,460.53886399977273,141.96411549723695,460.53886399977273,604.9742860498554,605.2008276101878,246.4876060626964,246.3895773095236,1.816013562329987,246.3895773095236,248.6854288150801,248.68768235983484,242.6360544445309,248.65569450003025,35.13315805923361,248.65569450003025,249.2151263495089,249.6300712797438,15958.378233999929,15979.948836000403,36.84487966163928,15979.948836000403,15987.737069599916,16018.527642719437
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc2_run3.json,offload2_conc2_run3.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-090234,2,2,3,20,1,256,64,0.0,inf,1.0,2,159.74363384000026,20,0,5100,1280,0.1252006074935797,8.012838879589106,39.938993790451946,457.0104264999373,460.7654205001381,134.145220462489,460.7654205001381,604.0710364003644,604.5405096798095,246.1353587746046,246.3453781746004,1.7315159926498052,246.3453781746004,248.6220752865111,248.622317292217,242.2893117484378,248.63658749973183,35.75343350555531,248.63658749973183,249.21714115002945,249.64248715990837,15963.538029300023,15979.983449999963,35.718447825519306,15979.983449999963,15989.356977899795,16019.604079579978
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc2_run4.json,offload2_conc2_run4.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-090529,2,2,4,20,1,256,64,0.0,inf,1.0,2,159.92036194799948,20,0,5100,1280,0.1250622482114147,8.003983885530545,39.89485717944131,501.7771575997813,480.1495214996976,98.83559733193692,480.1495214996976,604.1017051999006,604.5163794396285,245.7050669182557,246.35915303174664,1.46677219877619,246.35915303174664,248.68918999920552,248.7061879300048,241.86572858437856,248.66103449994625,36.54182475424274,248.66103449994625,249.24283744953755,249.6232823405444,15981.196373449891,15982.874186999652,31.79643766074816,15982.874186999652,16025.563040749925,16032.55429215021
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc2_run5.json,offload2_conc2_run5.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-090823,2,2,5,20,1,256,64,0.0,inf,1.0,2,159.8723319969995,20,0,5100,1280,0.1250998202764401,8.006388497692166,39.90684266818439,512.235695949903,485.155174999818,95.75064612098788,485.155174999818,604.730276249802,605.1119216501047,245.46335526904787,246.30505208730057,1.3332142023512743,246.30505208730057,246.57417124920588,248.277721068888,241.6278056812509,248.62172749999445,36.94367019209968,248.62172749999445,249.2595654998695,249.62160185992616,15976.427077899916,15982.047033999606,29.267742617287645,15982.047033999606,15986.698134249991,16025.978494849687
/home/rock/projects/porto/new_runs/bench_runs_offload_paper1_rerun_offload2_20260320_084100/offload2_conc4_run1.json,offload2_conc4_run1.json,bench_runs_offload_paper1_rerun_offload2_20260320_084100,offload_paper1_rerun,llama31_8b_offload2,meta-llama/Llama-3.1-8B-Instruct,20260320-090959,2,4,1,20,1,256,64,0.0,inf,1.0,4,81.31803362400024,20,0,5100,1280,0.2459479048949505,15.740665913276834,78.45738166148922,591.3284315000965,607.6371230001314,102.82935920293266,607.6371230001314,745.4823100497833,746.370614010275,248.36602743015544,248.7786933492071,0.8877570573769451,248.7786933492071,248.87847582698424,248.88300207332503,244.4851472671843,248.8035460000901,31.84035225702339,248.8035460000901,249.4082559496292,249.8983108498669,16238.38815959989,16280.318975999762,90.7575203937852,16280.318975999762,16284.500074049449,16284.72947320997
