file,offload_gb,concurrency,input_len,output_len,run_no,completed,failed,tpot_median,tpot_p95,itl_median,itl_p95,ttft_median,ttft_p95,e2el_median,e2el_p95,n_tpot_values,n_itl_values,n_ttft_values,n_e2el_values
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out32_run4.json,4,1,256,32,4,20,0,195.05755947421648,195.07064670645875,192.000244357547,195.02616099634906,489.3484200736566,489.4714241505426,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out32_run5.json,4,1,256,32,5,20,0,195.0388853087779,195.0389556611387,191.98881845941855,195.03413350321352,490.4587750490464,490.6234460999258,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out64_run1.json,4,1,256,64,1,20,0,195.0479042130754,195.04969684122545,193.51769480763892,195.03704600356286,490.0206254744262,490.0710039983096,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out64_run2.json,4,1,256,64,2,20,0,195.053020089313,195.05483400397577,193.52272071082268,195.03854800132103,489.6796799483127,489.7678504967189,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out64_run3.json,4,1,256,64,3,20,0,195.0497155956558,195.05082258809932,193.52002596720865,195.03709950004122,490.2510970741787,490.30909499924746,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out64_run4.json,4,1,256,64,4,20,0,195.04490170316524,195.04544905715204,193.51555981181434,195.03349249862367,490.6904413266602,490.81693250263925,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc1_in256_out64_run5.json,4,1,256,64,5,20,0,195.04828857181622,195.0485588737975,193.51718913133595,195.0336715017329,490.08655827601615,490.08974650132586,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out128_run1.json,4,2,256,128,1,20,0,483.4716854854385,483.48322370708684,481.5965140310752,483.4871185012162,494.94425545053673,495.0743865010736,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out128_run2.json,4,2,256,128,2,20,0,480.8526242289312,481.10883156298615,480.1577715869456,483.47391550123575,901.890668426131,927.163898350409,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out128_run3.json,4,2,256,128,3,20,0,481.29496885983565,481.33962914094076,480.56014869348047,483.5412530010217,849.1660548002983,875.1476885008742,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out128_run4.json,4,2,256,128,4,20,0,481.2657582716663,481.323381905517,480.54250914982646,483.52208450160106,848.3988975995089,874.2134214990074,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out128_run5.json,4,2,256,128,5,20,0,481.104216386232,481.2096265826925,480.385276696866,483.5296705023211,875.2429424255752,875.531948000571,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out32_run1.json,4,2,256,32,1,20,0,472.9694768887707,474.08648240337743,470.26151508644034,483.4164705025614,901.8647379007234,927.5301338002464,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out32_run2.json,4,2,256,32,2,20,0,474.3895775750124,474.59867027902226,471.5939968383168,483.4209410000767,848.8086277506227,874.4718775014917,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out32_run3.json,4,2,256,32,3,20,0,480.3675193096311,483.3489054515432,472.96107371076346,483.4547134996683,606.713602650052,717.975567800022,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out32_run4.json,4,2,256,32,4,20,0,472.9768336322752,474.0923513871225,470.28569566707006,483.45626699665445,901.9498650501191,927.2271645997535,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out32_run5.json,4,2,256,32,5,20,0,474.42839525727675,474.66315999841873,471.66772518095854,483.50593150098575,848.6553851511417,874.6856140023738,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out64_run1.json,4,2,256,64,1,20,0,478.14380392221847,478.79734841268464,476.7301501571353,483.43108399785706,940.9154504724938,960.3229749493039,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out64_run2.json,4,2,256,64,2,20,0,478.9025033321383,478.91534386269797,477.4559526931853,483.4798430019873,865.5638651000118,875.7171830002335,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out64_run3.json,4,2,256,64,3,20,0,483.4415827397144,483.44462310634543,479.6766999082621,483.46277099699364,494.6132378750917,494.7357835008006,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out64_run4.json,4,2,256,64,4,20,0,481.9332526337189,483.36942515870476,478.222116308865,483.45513900130754,606.1420280488164,717.7878450991557,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc2_in256_out64_run5.json,4,2,256,64,5,20,0,478.2558193452537,478.79885641270357,476.84235874424985,483.4364674970857,901.8021386236796,927.5739317490661,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out128_run1.json,4,4,256,128,1,20,0,482.9935789580727,483.2118415118124,481.14569074577815,483.287847997417,1155.8681416012405,1171.089966501313,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out128_run2.json,4,4,256,128,2,20,0,482.83816723425673,483.2292812795394,480.97501743872755,483.2722049977747,793.3748292005475,807.7734894010064,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out128_run3.json,4,4,256,128,3,20,0,482.99511496614605,483.2032619173204,481.1406873603616,483.26627050118987,1151.5442923981027,1164.7527869972691,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out128_run4.json,4,4,256,128,4,20,0,483.04881851495946,483.25946732284064,481.1678759185767,483.2698374957545,1153.9302584509642,1169.2433950011036,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out128_run5.json,4,4,256,128,5,20,0,482.7781217673179,483.2753060196754,480.9122185893145,483.3114175016817,895.0956069244057,913.1983938506892,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out32_run1.json,4,4,256,32,1,20,0,483.2843796395184,483.2864401822946,475.70948898599,483.23566899853176,1357.8484986239346,1452.7932169985434,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out32_run2.json,4,4,256,32,2,20,0,482.77021503069966,483.204621871048,475.25538752672105,483.248298001854,911.8740256741148,976.2619799985259,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out32_run3.json,4,4,256,32,3,20,0,482.2991578532134,483.18994527418846,474.82361186168305,483.2832050014986,1155.8440587989026,1170.8447969976987,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out32_run4.json,4,4,256,32,4,20,0,483.3049995539583,483.3127936288938,475.69285217328456,483.19193800125504,1357.0209615245403,1451.9682889986143,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out32_run5.json,4,4,256,32,5,20,0,481.10185312976796,483.166720193455,473.6112568243527,483.1558859987126,895.9514952770405,913.0706010517315,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out64_run1.json,4,4,256,64,1,20,0,483.2571706202558,483.2700450238513,479.45033243204875,483.20725500161643,1358.631986725777,1453.3917285007192,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out64_run2.json,4,4,256,64,2,20,0,483.26612104524787,483.2828205873074,479.4810366725983,483.26360799910617,811.9702074003726,884.5889947995602,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out64_run3.json,4,4,256,64,3,20,0,483.22176728054023,483.2257619761679,479.45378930193954,483.24025600231835,1357.459738425132,1451.7544209993503,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out64_run4.json,4,4,256,64,4,20,0,483.2586869241981,483.26204355474306,479.47280247430797,483.23474600329064,1357.4324846253148,1452.2990490004304,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc4_in256_out64_run5.json,4,4,256,64,5,20,0,482.7207206452364,483.14286648412,478.99969961318334,483.2369320029102,1152.495514297334,1167.3499634962354,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out128_run1.json,4,8,256,128,1,20,0,485.9663576409587,486.45610860631416,484.000463745663,486.3171869983489,1168.9001308992374,1171.576869499404,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out128_run2.json,4,8,256,128,2,20,0,485.94253809704276,486.4023027637771,483.9876615616504,486.2854655002593,1168.5196193764568,1172.1655985020334,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out128_run3.json,4,8,256,128,3,20,0,485.96354153344834,486.4325839566667,484.0162556592645,486.3310054970498,1167.2316947007857,1168.653639000695,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out128_run4.json,4,8,256,128,4,20,0,485.85781918484963,486.32370512599107,483.9190307006973,486.2383379986568,1168.5650333996819,1171.3929659999849,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out128_run5.json,4,8,256,128,5,20,0,486.016625196643,486.5180320354173,484.0479232617142,486.37379450156004,1168.5150521732794,1171.4705244958168,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out32_run1.json,4,8,256,32,1,20,0,485.3485340541092,486.33323182272557,477.69451919950825,486.1619514958875,1168.0383257493304,1171.5298179988167,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out32_run2.json,4,8,256,32,2,20,0,485.28234719597685,486.2655260322725,477.6989150499105,486.2333414966997,1168.270297498384,1169.9928614980308,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out32_run3.json,4,8,256,32,3,20,0,485.33004671289456,486.26656564515395,477.74538748241184,486.23480099922745,1169.2138099257136,1171.4738045011472,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out32_run4.json,4,8,256,32,4,20,0,485.43707708863474,486.43616806434545,477.79186409875933,486.28473799908534,1169.4133542729105,1171.5372569960891,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out32_run5.json,4,8,256,32,5,20,0,485.4114927442952,486.4161956127998,477.8020524004262,486.33528999926057,1165.1824639513507,1166.5105765023327,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out64_run1.json,4,8,256,64,1,20,0,485.7434778238294,486.40958257145405,481.87692462593645,486.2559325010807,1168.2677453978613,1171.2405304970162,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out64_run2.json,4,8,256,64,2,20,0,485.7637498626828,486.285808269814,481.94510193130213,486.23057549775694,1117.8216569738652,1162.4994019985024,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out64_run3.json,4,8,256,64,3,20,0,485.69437329923176,486.35483111115354,481.8343846469446,486.2136504962109,1167.7076939480685,1168.8799714975175,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out64_run4.json,4,8,256,64,4,20,0,485.63379330556177,486.24045594445465,481.7881513450146,486.1278524986119,1168.5858256254505,1171.4281790009409,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload4\llama_offload4_conc8_in256_out64_run5.json,4,8,256,64,5,20,0,485.6800312579239,486.33300060314394,481.7943699915048,486.1403565009823,1169.5984093004881,1172.3966645004111,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out128_run1.json,8,12,256,128,1,20,0,956.906503826377,959.2588945118001,952.7559244413908,958.4152594979969,1769.8042568237724,1854.29962264825,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out128_run2.json,8,12,256,128,2,20,0,956.7451012749982,959.2253532558913,952.6070521504778,958.4045099982177,2077.5025568716956,2103.3582647483854,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out128_run3.json,8,12,256,128,3,20,0,956.7600350663297,959.2190671535245,952.672620890786,958.4997735073557,2077.620881124676,2102.6436862499395,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out128_run4.json,8,12,256,128,4,20,0,956.6679166346551,959.1179376338699,952.5816941067148,958.4003909985768,2073.391823897691,2099.646650798968,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out128_run5.json,8,12,256,128,5,20,0,956.7650529431053,959.2517501023538,952.6783053220385,958.5336095042294,2075.9704424010124,2102.2255673000473,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out32_run1.json,8,12,256,32,1,20,0,955.7792093143837,959.1230867416956,940.616497848498,958.5615485048038,2077.2176801259775,2103.7940252506814,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out32_run2.json,8,12,256,32,2,20,0,955.6459291129057,958.908426274232,940.2582936985482,957.8953829986858,2077.118491271176,2102.8512350480014,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out32_run3.json,8,12,256,32,3,20,0,955.6601440395283,959.0238526129284,940.2782549848666,958.0196394963423,2078.1163855783234,2103.505060650059,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out32_run4.json,8,12,256,32,4,20,0,955.8207586726746,959.0808389517816,940.3812421871066,957.9696455039084,2076.33480199911,2102.032415499707,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out32_run5.json,8,12,256,32,5,20,0,956.4077674113275,958.3447822097373,941.1633374471421,957.6834394974867,2708.0511694752204,2847.537491499679,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out64_run1.json,8,12,256,64,1,20,0,956.6004983056034,959.1001957619843,948.8031854251233,958.4135715049342,1768.2094540708931,1851.3825431480655,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out64_run2.json,8,12,256,64,2,20,0,956.277707563935,958.954440627066,948.4096718450473,958.1185015049414,2072.8418661234173,2099.2934057496313,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out64_run3.json,8,12,256,64,3,20,0,956.4313778214354,959.1962275635091,948.5787879439499,958.392210501188,2072.249752750213,2099.063126000692,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out64_run4.json,8,12,256,64,4,20,0,956.2830254361509,959.0398236349944,948.4559246418883,958.284624000953,2077.644085251086,2103.9558160002343,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc12_in256_out64_run5.json,8,12,256,64,5,20,0,956.3982271293276,959.1823217856544,948.5297684336274,958.3457470071153,2075.6209597722773,2100.4368420493847,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out128_run1.json,8,16,256,128,1,20,0,957.544190663958,959.5223021653194,953.7302048368531,959.3597464991035,2179.64720862401,2187.832780997269,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out128_run2.json,8,16,256,128,2,20,0,957.5685679976563,959.5546006811367,953.7705326754065,959.4240725054988,2181.0968535512075,2189.707390003605,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out128_run3.json,8,16,256,128,3,20,0,957.455009062418,959.4268770512047,953.5651474950782,959.1119245014852,2179.1727405998245,2187.5858310013427,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out128_run4.json,8,16,256,128,4,20,0,957.4889979669724,959.4462378583386,953.6687641892144,959.2709235002985,2181.729128401639,2190.6340370042017,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out128_run5.json,8,16,256,128,5,20,0,957.6239852389692,959.6237153621867,953.7650474686615,959.3717134994222,2175.1879002222267,2182.6756699956604,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out32_run1.json,8,16,256,32,1,20,0,956.5188793654202,959.2328564840793,941.5333195155199,959.0683689966681,2178.5407645482337,2186.50886049727,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out32_run2.json,8,16,256,32,2,20,0,956.5922397442796,959.3104373385769,941.7275352587808,959.3898780003656,2177.662237477125,2186.299416003749,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out32_run3.json,8,16,256,32,3,20,0,956.7141679565998,959.468502355101,941.8140633723056,959.4797809913871,2182.0073751718155,2190.739287994802,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out32_run4.json,8,16,256,32,4,20,0,956.4518094951176,959.1637273547202,941.4191535504642,958.9029995040619,2178.512081276858,2186.80446450162,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out32_run5.json,8,16,256,32,5,20,0,956.7866146064672,959.5549961936006,941.7154222676459,959.2260434947093,2181.296247522914,2190.0505289959256,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out64_run1.json,8,16,256,64,1,20,0,957.1445110166562,959.352240253966,949.5586369170383,959.1015149926534,2179.4038747204468,2187.6495929900557,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out64_run2.json,8,16,256,64,2,20,0,957.125615977866,959.362565381092,949.5455174448921,959.1226400007145,2176.58275299691,2184.477347494976,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out64_run3.json,8,16,256,64,3,20,0,957.1677274758373,959.3953880953088,949.5820908289147,959.14518799691,2183.3410435559927,2192.2520860098302,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out64_run4.json,8,16,256,64,4,20,0,957.2734618516515,959.493086309637,949.6357655074576,959.140536506311,2182.2417925250193,2190.8107185008703,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc16_in256_out64_run5.json,8,16,256,64,5,20,0,957.2446377079373,959.469419738092,949.698358231484,959.2991945028189,2183.0450209286937,2191.709273007291,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out128_run1.json,8,1,256,128,1,20,0,364.7217652212887,364.72266614965326,363.28163372938604,364.6918874947005,948.6979654251627,948.9433773494966,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out128_run2.json,8,1,256,128,2,20,0,364.72258391772846,364.7250103314902,363.28148679482695,364.68747499748133,948.6654127224028,948.9288039498206,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out128_run3.json,8,1,256,128,3,20,0,364.7190226163315,364.7228745122082,363.2769508709515,364.6805194875924,949.7743387219089,950.1278544485103,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out128_run4.json,8,1,256,128,4,20,0,364.72826659095097,364.7309342763782,363.28947900699404,364.6975990050123,949.4143123232789,949.6544831497886,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out128_run5.json,8,1,256,128,5,20,0,364.7217590189073,364.72272834253374,363.28202076213074,364.69272850081325,948.9944148241193,949.1679194979952,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out32_run1.json,8,1,256,32,1,20,0,364.7045072185539,364.70558695169353,358.9923317776311,364.6786204990349,948.8292395277313,948.8567025520751,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out32_run2.json,8,1,256,32,2,20,0,364.7017547248505,364.7024817886103,358.9964698501831,364.68786900513805,948.4896034056874,948.5773353029799,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out32_run3.json,8,1,256,32,3,20,0,364.709982695187,364.7101914032265,358.9975987902676,364.6829929930391,948.6473793229379,948.8078806476551,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out32_run4.json,8,1,256,32,4,20,0,364.70063481849076,364.7008989515128,358.99307954490496,364.68304999289103,948.4939239511732,948.607979901135,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out32_run5.json,8,1,256,32,5,20,0,364.7251128016162,364.74927781291035,359.0187647967582,364.68705350125674,948.5208020516438,948.5979350996786,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out64_run1.json,8,1,256,64,1,20,0,364.7148578456547,364.72497630240963,361.85626914498243,364.6865870032343,948.8931711981422,949.1585458992631,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out64_run2.json,8,1,256,64,2,20,0,364.71856622615996,364.7201605237945,361.8562295850438,364.69123200367903,948.8045777743537,948.9430640496721,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out64_run3.json,8,1,256,64,3,20,0,364.72163835474237,364.7217020348878,361.8606981130199,364.69866250263294,948.3165769739571,948.591328450857,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out64_run4.json,8,1,256,64,4,20,0,364.71677281345086,364.7169268570862,361.8595060147072,364.7012844958226,949.4653081746947,949.4802184999571,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc1_in256_out64_run5.json,8,1,256,64,5,20,0,364.716169058692,364.71776199839604,361.85492917089164,364.6909935050644,948.6596409282356,948.8998848508345,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out128_run1.json,8,2,256,128,1,20,0,937.9388869144127,938.3621902224529,936.5327463928452,942.0343759993557,1488.3326943207067,1490.3510479925899,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out128_run2.json,8,2,256,128,2,20,0,940.5130293982625,941.9682782126627,936.8819341079103,942.0425795033225,1172.2395812979812,1385.3303990988934,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out128_run3.json,8,2,256,128,3,20,0,936.5023552773511,937.3661518739957,935.1804831932355,942.0322104997467,1836.7389781484235,1889.3630822996784,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out128_run4.json,8,2,256,128,4,20,0,936.4768621696892,937.3504348503936,935.1505157989408,942.0072570064804,1836.9822086227941,1889.1314462496666,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out128_run5.json,8,2,256,128,5,20,0,941.7549654458919,941.9724263898102,938.0992624854372,942.0168900032877,1011.763923172839,1066.424164849741,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out32_run1.json,8,2,256,32,1,20,0,941.9501326565355,941.950286096882,927.2642382623189,942.0147989949328,955.7674825471622,955.7758065981034,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out32_run2.json,8,2,256,32,2,20,0,921.1407626894675,923.4455894515005,916.0726077990262,942.023337505816,1731.3267584497225,1788.148219397408,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out32_run3.json,8,2,256,32,3,20,0,923.8929257443224,924.354338359638,918.7117263079926,941.9556279972312,1630.4906543726247,1673.706157496781,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out32_run4.json,8,2,256,32,4,20,0,942.0184461960396,942.0187628549626,927.3239940911708,942.0683205025853,954.1345608249685,954.3291285008308,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out32_run5.json,8,2,256,32,5,20,0,923.8871290491292,924.3135976628356,918.6766706551225,941.9250184946577,1675.6377325782523,1678.6962991500332,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out64_run1.json,8,2,256,64,1,20,0,941.5295317944599,941.9844757619089,934.2065590985783,942.0430704994942,1010.8342271007132,1065.3300237012445,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out64_run2.json,8,2,256,64,2,20,0,932.2109237170234,932.8839690792919,929.4998806162312,942.0173574981163,1711.7860701273457,1750.4785082528542,,,2,2,2,0
C:\projects\DOS\new\runs\profile_grid_v2\llama\offload8\llama_offload8_conc2_in256_out64_run3.json,8,2,256,64,3,20,0,932.4040129595116,932.8544812301444,929.7099545123729,942.0284094958333,1780.21889017582,1780.3250965007464,,,2,2,2,0
