dataset,defense,defense_param,jitter_rep,attacker_type,classifier,featureset,split_id,balanced_accuracy,auroc,accuracy,n_train,n_test,n_low_test,n_high_test,overhead_median_ms_all,overhead_median_ms_low,overhead_median_ms_high,relative_overhead_low,relative_overhead_high,effective_pad
qwen,itl_jitter_sym,200.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,200.00000,1,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-4.87672,-13.03472,3.95181,-0.68283,0.00268,
qwen,itl_jitter_sym,400.00000,0,adaptive,LogReg,core,0,0.99167,0.99993,0.99167,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,LogReg,core,0,0.97083,0.99882,0.97083,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,RandomForest,core,0,0.95833,0.99889,0.95833,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,LogReg,core,1,0.99583,1.00000,0.99583,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,LogReg,core,1,0.97917,0.99861,0.97917,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,RandomForest,core,1,0.96250,0.99861,0.96250,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,LogReg,core,2,0.99583,1.00000,0.99583,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,LogReg,core,2,0.97917,0.99833,0.97917,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,RandomForest,core,2,0.96667,0.99944,0.96667,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,LogReg,core,3,0.99167,1.00000,0.99167,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,LogReg,core,3,0.97917,0.99813,0.97917,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,RandomForest,core,3,0.97500,0.99944,0.97500,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,LogReg,core,4,0.99583,0.99986,0.99583,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,LogReg,core,4,0.97083,0.99611,0.97083,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,0,frozen,RandomForest,core,4,0.94583,0.99722,0.94583,960,240,120,120,6.50246,-6.51826,13.01884,-0.34319,0.00888,
qwen,itl_jitter_sym,400.00000,1,adaptive,LogReg,core,0,0.99583,1.00000,0.99583,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,LogReg,core,0,0.97500,0.99924,0.97500,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,RandomForest,core,0,0.96250,0.99875,0.96250,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,LogReg,core,1,0.99167,0.99993,0.99167,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,LogReg,core,1,0.97500,0.99681,0.97500,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,RandomForest,core,1,0.96250,0.99861,0.96250,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,LogReg,core,2,0.98750,0.99979,0.98750,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,RandomForest,core,2,0.98333,0.99979,0.98333,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,LogReg,core,3,0.99583,1.00000,0.99583,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,LogReg,core,3,0.97500,0.99736,0.97500,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,RandomForest,core,3,0.95833,0.99833,0.95833,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,LogReg,core,4,0.99583,1.00000,0.99583,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,LogReg,core,4,0.98333,0.99938,0.98333,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,400.00000,1,frozen,RandomForest,core,4,0.95833,0.99792,0.95833,960,240,120,120,10.39135,4.52445,12.41581,0.23695,0.00844,
qwen,itl_jitter_sym,800.00000,0,adaptive,LogReg,core,0,0.99167,1.00000,0.99167,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,LogReg,core,0,0.82917,0.91813,0.82917,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,RandomForest,core,0,0.81667,0.96646,0.81667,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,LogReg,core,1,0.83750,0.93653,0.83750,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,RandomForest,core,1,0.81667,0.96500,0.81667,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,LogReg,core,2,0.85000,0.94083,0.85000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,RandomForest,core,2,0.82083,0.97083,0.82083,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,LogReg,core,3,0.99583,1.00000,0.99583,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,LogReg,core,3,0.86250,0.94417,0.86250,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,RandomForest,core,3,0.82917,0.96875,0.82917,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,LogReg,core,4,0.88333,0.94611,0.88333,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,0,frozen,RandomForest,core,4,0.85833,0.97889,0.85833,960,240,120,120,-18.91714,5.16226,-50.45070,0.26721,-0.03410,
qwen,itl_jitter_sym,800.00000,1,adaptive,LogReg,core,0,0.99583,1.00000,0.99583,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,LogReg,core,0,0.87917,0.95319,0.87917,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,RandomForest,core,0,0.84583,0.97556,0.84583,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,LogReg,core,1,0.86667,0.93083,0.86667,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,RandomForest,core,1,0.83333,0.97396,0.83333,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,LogReg,core,2,0.84583,0.93521,0.84583,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,RandomForest,core,2,0.82500,0.96806,0.82500,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,LogReg,core,3,0.98750,1.00000,0.98750,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,LogReg,core,3,0.84583,0.94236,0.84583,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,RandomForest,core,3,0.79167,0.95771,0.79167,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,LogReg,core,4,0.99583,1.00000,0.99583,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,LogReg,core,4,0.85417,0.94174,0.85417,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_jitter_sym,800.00000,1,frozen,RandomForest,core,4,0.81250,0.96486,0.81250,960,240,120,120,-0.99873,5.38511,-2.96463,0.27538,-0.00202,
qwen,itl_floor_pad,25.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,25.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,2.14778,5.76065,0.00000,0.29942,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,50.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,14.64778,30.76065,0.00000,1.59884,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,RandomForest,core,3,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,LogReg,core,4,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,adaptive,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,100.00000,0,frozen,RandomForest,core,4,1.00000,1.00000,1.00000,960,240,120,120,39.64778,80.76065,0.00000,4.19768,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,LogReg,core,0,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,RandomForest,core,0,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,LogReg,core,1,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,RandomForest,core,1,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,LogReg,core,2,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,frozen,RandomForest,core,2,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
qwen,itl_floor_pad,200.00000,0,adaptive,LogReg,core,3,1.00000,1.00000,1.00000,960,240,120,120,89.64778,180.76065,0.00000,9.39536,0.00000,
