dataset,offload_gb,label,run_concurrency,run_id,request_idx,source_file,model_name,input_len,target_output_len,actual_output_len,ttft_ms,itl_count,itl_mean_ms,itl_median_ms,itl_std_ms,itl_min_ms,itl_max_ms,itl_p95_ms,itl_p99_ms,decode_time_ms,e2el_ms
qwen,0,0,12,5,18,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc12_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,68.87500200036811,64,19.379091265619763,19.71697650014903,2.4772309238486416,0.004040000021632295,21.18312099992181,20.055725849829287,20.549032299772986,1240.2618409996649,1309.136843000033
qwen,0,0,12,5,19,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc12_run5.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,68.85062099991046,64,19.379210484373743,19.71716100001686,2.476108781371934,0.0037299996620276943,21.148192000055133,20.040776350083433,20.51020297018567,1240.2694709999196,1309.12009199983
qwen,0,0,16,1,0,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.17194999989078,64,20.0757752968741,20.419249000042328,2.644799889819099,0.005050000254414044,22.114372000032745,21.144152850069986,22.030323069902806,1284.8496189999423,1409.021568999833
qwen,0,0,16,1,1,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,41.68725599993195,64,20.680541000004382,20.41429399992012,6.212145264376719,0.006570000095962314,65.27352400007658,20.825021500104413,37.99535308001839,1323.5546240002805,1365.2418800002124
qwen,0,0,16,1,2,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.68224500005454,64,20.075788890629553,20.420013999910225,2.645373066621331,0.005079999937152024,22.122612000202935,21.146158350143196,22.035538440259188,1284.8504890002914,1408.532734000346
qwen,0,0,16,1,3,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.07970900019427,64,20.069107093746652,20.41271900020547,2.6319301213766937,0.010830000064743217,21.86360899986539,21.043895700017853,21.700865509992582,1284.4228539997857,1407.50256299998
qwen,0,0,16,1,4,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.4519330000694,64,20.075947484379242,20.419558999947185,2.6457519487338983,0.0045199999476608355,22.13186200015116,21.08642539994889,22.02902584016556,1284.8606390002715,1408.3125720003409
qwen,0,0,16,1,5,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.7324450001106,64,20.076457796875502,20.41177899991453,2.6423467909160356,0.0036500000533123966,22.059891000026255,21.054834399910757,21.965200739841748,1284.8932990000321,1407.6257440001427
qwen,0,0,16,1,6,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.93896800019866,64,20.075777796876082,20.419648500137555,2.644421550928346,0.0042400001802889165,22.109022000222467,21.140754849989207,22.026553739992778,1284.8497790000692,1407.788747000268
qwen,0,0,16,1,7,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.56628399973124,64,20.068052703130945,20.41642399990451,2.6371402470954077,0.004800000169780105,21.93314999976792,21.07101340000099,21.739485480011354,1284.3553730003805,1406.9216570001117
qwen,0,0,16,1,8,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.98292699986268,64,20.0678922499975,20.41332349995173,2.6366569023840665,0.005359999704523943,21.92641999999978,21.076372399988937,21.72915817989633,1284.34510399984,1406.3280309997026
qwen,0,0,16,1,9,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.00270799985447,64,20.076642187497384,20.411858999977994,2.6414821802368857,0.0047399998948094435,22.07893199965838,21.05580790002932,21.973707509719134,1284.9050999998326,1406.907807999687
qwen,0,0,16,1,10,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.9056769996314,64,20.06815520312699,20.417428999962794,2.6373806471102013,0.0041800003600656055,21.93807999992714,21.081739250166716,21.736130980116286,1284.3619330001275,1406.2676099997589
qwen,0,0,16,1,11,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.99203799991665,64,20.076936249999733,20.417179000105534,2.6450976431634654,0.004349999926489545,22.122112000033667,21.125431400105295,22.047103569984756,1284.923919999983,1406.9159579998995
qwen,0,0,16,1,12,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.16274899972268,64,20.076711718751028,20.4120089999833,2.641987840990641,0.004259999968780903,22.088701000029687,21.05697055008022,21.98001843999009,1284.9095500000658,1406.0722989997885
qwen,0,0,16,1,13,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.27014999987296,64,20.075992015627264,20.419234499968297,2.646284820957773,0.004819999958272092,22.143092000078468,21.087148750075354,22.034535440138825,1284.863489000145,1406.1336390000179
qwen,0,0,16,1,14,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.052987999974,64,20.076797484378517,20.412279000311173,2.6432077282382718,0.0039599999581696466,22.102611000264005,21.118316399724787,21.987408570130356,1284.915039000225,1405.968027000199
qwen,0,0,16,1,15,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.02815799971722,64,20.07687795313018,20.41704899988872,2.6451085740745457,0.004350000381236896,22.111851000317984,21.121827899855813,22.040150700236154,1284.9201890003314,1405.9483470000487
qwen,0,0,16,1,16,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,61.10548000015115,64,19.00605704687308,19.298331999834772,2.4259274325617453,0.006480000138253672,21.482465000190132,19.639039199955732,20.7589024402705,1216.3876509998772,1277.4931310000284
qwen,0,0,16,1,17,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.76073499985068,64,18.97870521874978,19.29920650013628,2.4081060083030703,0.005819999842060497,20.33440300010625,19.63728234991322,20.276839270072742,1214.637133999986,1273.3978689998366
qwen,0,0,16,1,18,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.656244999838236,64,18.9793331718775,19.299297500083412,2.408461526643973,0.0039300002754316665,20.333763000053295,19.639137200101686,20.276318970186367,1214.67732300016,1273.3335679999982
qwen,0,0,16,1,19,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run1.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.65942399987034,64,18.97953912500583,19.297772000072655,2.4084746163036557,0.004800000169780105,20.33427300011681,19.676471499906256,20.277213269910135,1214.690504000373,1273.3499280002434
qwen,0,0,16,2,0,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.80418600014309,64,20.10689514062136,20.430398499911462,2.592110216937239,0.0052609998419939075,21.63337899992257,21.16311159986708,21.629088070035323,1286.8412889997671,1410.6454749999102
qwen,0,0,16,2,1,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,41.94426300000487,64,20.704106500005537,20.41664899979878,5.845513182042537,0.008260999948106473,62.35499000013078,20.821275299749686,36.60786649994851,1325.0628160003544,1367.0070790003592
qwen,0,0,16,2,2,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.60085000000254,64,20.114099812495567,20.41163750004671,2.6003367644600974,0.0042699998630268965,22.149854999952368,21.226361899948643,21.816365760032568,1287.3023879997163,1410.9032379997188
qwen,0,0,16,2,3,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.41657599972677,64,20.113924171880626,20.416951500010327,2.5993001513297447,0.005741000222769799,22.172478000356932,21.10747479971451,21.814295910007786,1287.29114700036,1410.7077230000868
qwen,0,0,16,2,4,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.42206600033023,64,20.113997156244068,20.413322999729644,2.5993072731795768,0.004130999968765536,22.12951299998167,21.107338150227406,21.802852959749544,1287.2958179996203,1410.7178839999506
qwen,0,0,16,2,5,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.74337799999557,64,20.114503468747102,20.399589500129878,2.598923451846643,0.004350999915914144,22.14461499988829,21.163174600178536,21.842610639905615,1287.3282219998146,1410.0715999998101
qwen,0,0,16,2,6,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.49589699968055,64,20.107530062503542,20.417681000026278,2.591258366224209,0.004310000349505572,21.708478000164178,21.162913950001894,21.694729510022626,1286.8819240002267,1409.3778209999073
qwen,0,0,16,2,7,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.52594099982161,64,20.106872953121524,20.413887999666258,2.591599227418042,0.005281000085233245,21.72642100003941,21.16283609993843,21.660413379918282,1286.8398689997775,1409.3658099995992
qwen,0,0,16,2,8,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.37913199987815,64,20.10690639062318,20.41899100026967,2.589081153269489,0.005339999916031957,21.674743999938073,21.163660099841763,21.564448010058186,1286.8420089998835,1409.2211409997617
qwen,0,0,16,2,9,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.04391900013434,64,20.114624718750918,20.416851499931,2.598208676031311,0.004369999714981532,22.167447000356333,21.109401799776606,21.811609140140717,1287.3359820000587,1409.379901000193
qwen,0,0,16,2,10,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.89478899972528,64,20.11404653124771,20.423279499937053,2.5970066915412424,0.004371000159153482,22.09731799985093,21.16259295007694,21.804708829922674,1287.2989779998534,1409.1937669995787
qwen,0,0,16,2,11,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.0351879996997,64,20.113950890625176,20.414553499904287,2.5990746005217202,0.00470000031782547,22.18351999999868,21.102641700076674,21.82104635005544,1287.2928570000113,1409.328044999711
qwen,0,0,16,2,12,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.86056500013365,64,20.11458018749579,20.415636500047185,2.5986549095675806,0.004389999958220869,22.156816000006074,21.16267109997807,21.85111983981642,1287.3331319997305,1409.1936969998642
qwen,0,0,16,2,13,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.46061300018118,64,20.114074343744903,20.412048000025607,2.5999949501247794,0.00490100001115934,22.142733999771735,21.110012299982372,21.81187185985891,1287.3007579996738,1408.761370999855
qwen,0,0,16,2,14,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.16731500009337,64,20.114371578124235,20.414123499904235,2.5981366950594986,0.004350999915914144,22.128643000087322,21.162719950029896,21.822026410177386,1287.319780999951,1408.4870960000444
qwen,0,0,16,2,15,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.32735499972114,64,20.11401793750167,20.412343000089095,2.599568169233652,0.004440999873622786,22.13379300019369,21.10763530015447,21.806686920094762,1287.297148000107,1408.624502999828
qwen,0,0,16,2,16,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,61.67665999964811,64,18.9969051718748,19.284295000034035,2.4339850087327326,0.007491000360460021,21.734852000008686,19.53379694996329,21.009320060002207,1215.8019309999872,1277.4785909996353
qwen,0,0,16,2,17,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.94336800020028,64,18.963864859372848,19.284335999827817,2.4119037368047618,0.004700999852502719,20.617067999864958,19.393032550237876,20.375941799816246,1213.6873509998622,1272.6307190000625
qwen,0,0,16,2,18,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.78546700023435,64,18.962936625001703,19.28181350012892,2.4101141287268533,0.005530999715119833,20.573242000409664,19.491727349873145,20.348195919909813,1213.627944000109,1272.4134110003433
qwen,0,0,16,2,19,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run2.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.80724000007831,64,18.963944093748353,19.283903499854205,2.4127355262610157,0.005810999937239103,20.62589900015155,19.391504250052094,20.420076110053742,1213.6924219998946,1272.499661999973
qwen,0,0,16,3,0,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.33346900029574,64,20.091297640625783,20.40824150003573,2.6407077064013236,0.0056710000535531435,23.493667999900936,21.465855750034276,22.406178379937952,1285.84304900005,1408.1765180003458
qwen,0,0,16,3,1,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.43955199983247,64,20.099128640623576,20.40057750014057,2.6445434248177,0.003490999915811699,23.485206999794173,21.26721180000004,22.70288433988753,1286.3442329999089,1408.7837849997413
qwen,0,0,16,3,2,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,40.00617800011241,64,20.69422428125023,20.413272000041616,5.969625645399402,0.008070999683695845,63.220895000085875,20.777108700167446,38.21791364020545,1324.4303540000146,1364.436532000127
qwen,0,0,16,3,3,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,122.05874500023128,64,20.099630406249958,20.405051500119953,2.642317852066187,0.004070000159117626,23.481916000037018,21.211779949840093,22.723120689993262,1286.3763459999973,1408.4350910002286
qwen,0,0,16,3,4,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.59285500001715,64,20.09947335937312,20.405406500003664,2.642756642798246,0.0035899997783417348,23.482546999730403,21.20963930005928,22.71677632982573,1286.3662949998798,1407.959149999897
qwen,0,0,16,3,5,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.66050399991946,64,20.100057812499017,20.407316500040906,2.6460822617072965,0.0035099997148790862,23.559386000215454,21.22331580003447,22.76947751002808,1286.403699999937,1408.0642039998565
qwen,0,0,16,3,6,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.39769999976124,64,20.098912203131647,20.405241000162277,2.645912568375734,0.003191000359947793,23.559105999993335,21.26339645005828,22.72148131020003,1286.3303810004254,1407.7280810001866
qwen,0,0,16,3,7,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,121.38412900003459,64,20.099307562503554,20.410817000083625,2.6429383160698863,0.0033599999369471334,23.483085999941977,21.209907950083107,22.709686030216286,1286.3556840002275,1407.739813000262
qwen,0,0,16,3,8,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,120.68546000000424,64,20.098601218748513,20.40142650002963,2.647427486049817,0.0035500002013577614,23.55803599994033,21.321866749826764,22.70885585001906,1286.3104779999048,1406.995937999909
qwen,0,0,16,3,9,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,120.76928099986617,64,20.09950929687676,20.406341499892733,2.645509689302893,0.004120000085094944,23.558136000247032,21.213307599873588,22.770785310226525,1286.3685950001127,1407.1378759999789
qwen,0,0,16,3,10,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,120.532379999986,64,20.09071539063001,20.40013550004005,2.641878976715359,0.004061000254296232,23.557546000120055,21.314205250178016,22.391454430007794,1285.8057850003206,1406.3381650003066
qwen,0,0,16,3,11,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,120.39997300007599,64,20.09136421875013,20.40564099979747,2.638126394226132,0.0042609999582055025,23.483525999836274,21.203544000150032,22.43089931989743,1285.8473100000083,1406.2472830000843
qwen,0,0,16,3,12,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,119.7193969996988,64,20.09108792187675,20.40488599982382,2.6379290568778426,0.004351000370661495,23.483426999973744,21.196168799929183,22.422028829973893,1285.829627000112,1405.5490239998107
qwen,0,0,16,3,13,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,119.97599899996203,64,20.099904984377304,20.407216499961578,2.6456528730106497,0.004241000169713516,23.558927000067342,21.222636950164997,22.760908519985602,1286.3939190001474,1406.3699180001095
qwen,0,0,16,3,14,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,119.82160000025033,64,20.099798875001795,20.40533650006182,2.6447038676364443,0.0040109998735715635,23.556145999918954,21.212696749671522,22.759640150170522,1286.387128000115,1406.2087280003652
qwen,0,0,16,3,15,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,119.84865400017952,64,20.099755578122824,20.407001999956265,2.645492003003353,0.0040199997783929575,23.558626000067306,21.22054764997756,22.754067490104713,1286.3843569998608,1406.2330110000403
qwen,0,0,16,3,16,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,61.375487000077555,64,18.999637796866864,19.282978000319417,2.4499976583623937,0.007040999662422109,21.415720999812038,19.915666849851732,21.2991180798781,1215.9768189994793,1277.3523059995568
qwen,0,0,16,3,17,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.54198799988808,64,18.975402109376205,19.27266700022301,2.4365653611381317,0.004121000074519543,21.422621000056097,19.84468224984539,20.80301978025545,1214.425735000077,1272.9677229999652
qwen,0,0,16,3,18,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.30164799999693,64,18.978644078117668,19.27818500007561,2.428967576133635,0.006440999641199596,21.384117000252445,19.662073300310112,20.467262250076597,1214.6332209995307,1272.9348689995277
qwen,0,0,16,3,19,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run3.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,58.27080399967599,64,18.975584625003705,19.276473999980226,2.429604141328407,0.004941000042890664,21.407030000318628,19.66980164997949,20.47577156005445,1214.4374160002371,1272.7082199999131
qwen,0,0,16,4,0,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,44.1242400002011,64,20.676071437506494,20.383191500059183,5.832522263139411,0.00974100021267077,62.12830299955385,20.72445714970854,36.56011335991924,1323.2685720004156,1367.3928120006167
qwen,0,0,16,4,1,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,125.02758299979178,64,20.101239124997505,20.41051999958654,2.6193062812461854,0.006551000296894927,22.496808999676432,20.737855200377453,22.219931559830002,1286.4793039998403,1411.5068869996321
qwen,0,0,16,4,2,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.58414699995046,64,20.09282807811985,20.408415000019886,2.6146251253711204,0.00718100000085542,22.44497199990292,20.730994199630004,21.942627639709823,1285.9409969996705,1410.525143999621
qwen,0,0,16,4,3,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.71677400026238,64,20.100696078117153,20.394908000071155,2.621488544293131,0.005199999577598646,22.51076100037608,20.75266790029673,22.268625539827553,1286.4445489994978,1411.1613229997602
qwen,0,0,16,4,4,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.7183639998184,64,20.101014874995826,20.394807999764453,2.623284073105527,0.0042609999582055025,22.52321200012375,20.763795250013573,22.28959540001597,1286.4649519997329,1411.1833159995513
qwen,0,0,16,4,5,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.20311000005313,64,20.100844859371136,20.395133499732765,2.6226178465916092,0.004550999619823415,22.515470999678655,20.758448249944195,22.279158000010284,1286.4540709997527,1410.6571809998059
qwen,0,0,16,4,6,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.22673299988674,64,20.101407109365255,20.392934999563295,2.6238504499610826,0.004370999704406131,22.400477000701358,20.836557749453277,22.274339029900148,1286.4900549993763,1410.716787999263
qwen,0,0,16,4,7,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,124.01789699924848,64,20.100567781256018,20.4030064996914,2.6224775834195486,0.004981000529369339,22.502959000121336,20.747215899746152,22.25989806990583,1286.4363380003851,1410.4542349996336
qwen,0,0,16,4,8,porto/runs/2026-06-01_Qwen/bench_runs_offload_paper1_qwen_fullrep_offload0_20260601_102512/qwen_offload0_conc16_run4.json,Qwen/Qwen2.5-7B-Instruct,256,64,64,123.45790800009127,64,20.101484921866586,20.4007285001353,2.6197772019522167,0.004649999937100802,22.499458999845956,20.742379049897863,22.23641761978797,1286.4950349994615,1409.9529429995528
